(603208, 9)
(603610, 1)
(605522, 8)
(607134, 2)
(608847, 3)
(609461, 3)
(613913, 3)
(615370, 10)
(617417, 22)
(617565, 3)
(618048, 1)
(618351, 3)
(618744, 3)
(619259, 10)
(619566, 1)
(619962, 1)
(620069, 4)
(621016, 1)
(621102, 1)
(622458, 18)
(624998, 6)
(625401, 10)
(626430, 1)
(626671, 20)
(634965, 14)
(638507, 6)
(638883, 9)
(641358, 4)
(653246, 10)
(656983, 17)
(657087, 1)
(657507, 11)
(658401, 11)
(658626, 1)
(659988, 16)
(660274, 1)
(661420, 9)
(664142, 1)
(664181, 3)
(664235, 3)
(669159, 7)
(671726, 11)
(671936, 3)
(671988, 4)
(677759, 3)
(677989, 2)
(678197, 2)
(679463, 4)
(682822, 9)
(684006, 22)
(684917, 3)
(692263, 5)
(705778, 5)
(707653, 18)
(708108, 7)
(708220, 2)
(709463, 2)
(709626, 16)
(713200, 6)
(713839, 10)
(714187, 19)
(717421, 17)
(725599, 9)
(732366, 7)
(737247, 1)
(737792, 3)
(737865, 19)
(738722, 22)
(742671, 1)
(745646, 1)
(748536, 18)
(749909, 18)
(752591, 5)
(754315, 20)
(756676, 4)
(757330, 19)
(760519, 13)
(777920, 14)
(778012, 2)
(782593, 5)
(782629, 1)
(787694, 2)
(788210, 15)
(788317, 4)
(797075, 20)
(800005, 10)
(800838, 1)
(800942, 14)
(809521, 24)
(811195, 15)
(811635, 4)
(812040, 20)
(812279, 1)
(812351, 3)
(814526, 19)
(816493, 8)
(816534, 2)
(817702, 8)
(818385, 4)
(818695, 2)
(819104, 5)
(830571, 6)
(831058, 4)
(831229, 22)
(831332, 19)
(831516, 23)
(832590, 7)
(834156, 23)
(834750, 4)
(834817, 10)
(835404, 17)
(841315, 8)
(842656, 4)
(842998, 8)
(843785, 2)
(848637, 1)
(849444, 2)
(849541, 6)
(856944, 1)
(860008, 4)
(860313, 9)
(860548, 1)
(860826, 18)
(862542, 11)
(871407, 53)
(872397, 3)
(872958, 1)
(873002, 1)
(873378, 4)
(873435, 5)
(873500, 16)
(875050, 1)
(875100, 18)
(875183, 4)
(882430, 15)
(888256, 11)
(890570, 25)
(894286, 1)
(897293, 21)
(909210, 20)
(915262, 7)
(917602, 19)
(918397, 21)
(922377, 8)
(938725, 10)
(940788, 11)
(944494, 6)
(952520, 9)
(956838, 22)
(957121, 11)
(960062, 25)
(964536, 13)
(971055, 3)
(971322, 11)
(972870, 2)
(974876, 24)
(976381, 11)
(982557, 26)
(983044, 15)
(988697, 9)
(994264, 10)
(995923, 4)
(999603, 27)
(1001769, 12)
(1002326, 12)
(1002386, 14)
(1002602, 11)
(1004149, 2)
(1007974, 3)
(1008251, 25)
(1013357, 17)
(1014727, 1)
(1015117, 20)
(1015716, 1)
(1023113, 27)
(1023859, 5)
(1024173, 6)
(1030580, 4)
(1030859, 25)
(1031383, 3)
(1040356, 6)
(1043469, 2)
(1043700, 20)
(1047231, 13)
(1052827, 15)
(1053923, 9)
(1054252, 16)
(1067032, 1)
(1067919, 5)
(1067972, 15)
(1070844, 3)
(1081409, 2)
(1083419, 24)
(1084785, 1)
(1085183, 1)
(1085302, 4)
(1089357, 16)
(1089449, 1)
(1089483, 4)
(1095015, 21)
(1101677, 4)
(1122056, 19)
(1122272, 15)
(1128467, 11)
(1134731, 8)
(1141480, 16)
(1141618, 4)
(1141925, 24)
(1146405, 15)
(1149671, 29)
(1150598, 7)
(1151169, 22)
(1151382, 18)
(1155491, 1)
(1157557, 11)
(1157735, 16)
(1159473, 11)
(1160111, 2)
(1160165, 3)
(1161290, 1)
(1170656, 20)
(1171088, 23)
(1171215, 7)
(1177918, 26)
(1180417, 13)
(1196252, 10)
(1204194, 1)
(1205568, 13)
(1206117, 2)
(1209666, 21)
(1212992, 22)
(1217868, 26)
(1224854, 18)
(1224948, 7)
(1229624, 8)
(1229718, 2)
(1230227, 19)
(1235015, 4)
(1242531, 3)
(1242726, 4)
(1244400, 4)
(1245187, 24)
(1253859, 8)
(1256954, 18)
(1257280, 25)
(1257585, 10)
(1257940, 2)
(1259698, 26)
(1275059, 29)
(1289679, 2)
(1289984, 24)
(1293799, 2)
(1294130, 14)
(1303178, 1)
(1305709, 28)
(1306551, 21)
(1306622, 3)
(1310818, 17)
(1312861, 18)
(1314209, 16)
(1315388, 10)
(1315679, 12)
(1331144, 16)
(1331672, 5)
(1334544, 16)
(1338699, 3)
(1341112, 20)
(1341610, 11)
(1344663, 13)
(1344813, 2)
(1345808, 1)
(1346051, 24)
(1348084, 4)
(1356371, 7)
(1358980, 28)
(1361100, 3)
(1368227, 3)
(1369161, 9)
(1370709, 28)
(1373086, 22)
(1373450, 12)
(1375880, 4)
(1376614, 29)
(1385120, 10)
(1386775, 27)
(1388268, 33)
(1397680, 4)
(1398625, 11)
(1403746, 8)
(1405206, 6)
(1405532, 14)
(1408906, 2)
(1409691, 1)
(1409914, 1)
(1411865, 17)
(1417807, 28)
(1418410, 13)
(1423184, 6)
(1428882, 28)
(1429781, 3)
(1441175, 34)
(1441877, 24)
(1443282, 2)
(1443427, 22)
(1443805, 14)
(1449424, 7)
(1451500, 16)
(1456588, 5)
(1464994, 22)
(1468798, 2)
(1469172, 1)
(1477740, 7)
(1477908, 5)
(1478268, 1)
(1478586, 7)
(1480076, 16)
(1480137, 5)
(1481077, 1)
(1491847, 2)
(1492696, 7)
(1503341, 1)
(1514132, 2)
(1514761, 32)
(1518250, 21)
(1519041, 2)
(1520741, 3)
(1522844, 29)
(1525586, 16)
(1526887, 2)
(1533596, 8)
(1534202, 2)
(1539142, 17)
(1539217, 2)
(1550327, 10)
(1551910, 13)
(1555163, 6)
(1562232, 3)
(1562398, 36)
(1568773, 9)
(1572120, 7)
(1577593, 1)
(1579394, 19)
(1579632, 38)
(1580300, 3)
(1580938, 15)
(1586245, 2)
(1586724, 7)
(1589838, 8)
(1590364, 8)
(1599866, 21)
(1600112, 2)
(1600484, 33)
(1603209, 22)
(1603731, 5)
(1604571, 10)
(1607775, 18)
(1609541, 6)
(1609628, 6)
(1609923, 18)
(1616068, 29)
(1618452, 9)
(1622129, 22)
(1622616, 3)
(1628542, 8)
(1628915, 16)
(1631744, 34)
(1632144, 36)
(1632774, 25)
(1632870, 20)
(1637882, 27)
(1641481, 22)
(1642192, 7)
(1657410, 7)
(1657643, 6)
(1658071, 2)
(1658746, 28)
(1660131, 1)
(1666400, 4)
(1667963, 4)
(1674064, 27)
(1674163, 11)
(1675194, 1)
(1680657, 25)
(1681821, 14)
(1683325, 16)
(1684884, 1)
(1685409, 31)
(1686745, 18)
(1687224, 23)
(1702824, 7)
(1707753, 5)
(1709035, 9)
(1712097, 2)
(1715656, 8)
(1719454, 9)
(1723987, 1)
(1727292, 3)
(1745851, 1)
(1746074, 30)
(1747962, 1)
(1748274, 4)
(1751837, 6)
(1755750, 5)
(1757636, 34)
(1757742, 1)
(1767223, 32)
(1770944, 31)
(1771216, 38)
(1771636, 2)
(1776466, 2)
(1776583, 1)
(1783181, 19)
(1784058, 20)
(1784183, 1)
(1784622, 17)
(1789778, 31)
(1790338, 10)
(1790611, 12)
(1796147, 31)
(1798310, 16)
(1798582, 3)
(1798941, 33)
(1800311, 5)
(1802948, 3)
(1807988, 7)
(1808337, 30)
(1808498, 7)
(1822365, 11)
(1837346, 14)
(1840534, 9)
(1851879, 27)
(1852032, 21)
(1854564, 5)
(1858966, 4)
(1860072, 15)
(1860729, 17)
(1864139, 8)
(1865498, 9)
(1868131, 6)
(1868217, 12)
(1870425, 25)
(1872912, 40)
(1873800, 20)
(1873961, 7)
(1874896, 4)
(1875848, 18)
(1885809, 14)
(1888635, 6)
(1891393, 38)
(1897130, 6)
(1898999, 7)
(1903998, 2)
(1904119, 7)
(1905521, 1)
(1905680, 16)
(1905934, 11)
(1910114, 31)
(1915104, 3)
(1918776, 7)
(1918959, 21)
(1925415, 8)
(1931015, 1)
(1932601, 6)
(1936711, 5)
(1948580, 9)
(1949927, 19)
(1967916, 3)
(1975463, 33)
(1978524, 15)
(1978617, 31)
(1980508, 40)
(1980766, 17)
(1983615, 32)
(1990600, 2)
(1993120, 6)
(1994928, 14)
(1996324, 18)
(1999932, 3)
(2001564, 17)
(2001870, 37)
(2011933, 6)
(2013398, 22)
(2020632, 4)
(2025123, 2)
(2027549, 2)
(2034486, 41)
(2034773, 2)
(2040560, 1)
(2043047, 20)
(2043296, 13)
(2043620, 39)
(2052790, 6)
(2055605, 6)
(2056257, 6)
(2056505, 1)
(2057539, 4)
(2060483, 20)
(2067550, 1)
(2072920, 6)
(2074033, 14)
(2074529, 5)
(2078919, 29)
(2079149, 40)
(2079954, 4)
(2081469, 12)
(2085684, 25)
(2086134, 22)
(2088220, 25)
(2093107, 24)
(2094256, 15)
(2097733, 31)
(2106009, 28)
(2110078, 8)
(2112024, 44)
(2112502, 13)
(2115243, 36)
(2115584, 4)
(2125243, 39)
(2125430, 29)
(2128167, 11)
(2129986, 6)
(2130697, 4)
(2134304, 4)
(2134458, 1)
(2137501, 4)
(2137777, 1)
(2153590, 36)
(2163804, 32)
(2165291, 17)
(2168784, 1)
(2169593, 22)
(2170019, 20)
(2171504, 25)
(2173626, 2)
(2175625, 7)
(2178183, 35)
(2178324, 11)
(2182233, 45)
(2184029, 3)
(2188093, 13)
(2192166, 12)
(2192627, 11)
(2198926, 43)
(2200130, 3)
(2200259, 4)
(2208593, 23)
(2210751, 33)
(2210962, 33)
(2212012, 1)
(2227785, 3)
(2232712, 1)
(2234199, 36)
(2234475, 24)
(2236863, 20)
(2245998, 2)
(2252019, 22)
(2255061, 13)
(2260520, 16)
(2262030, 3)
(2263216, 26)
(2265259, 2)
(2270761, 45)
(2275300, 31)
(2277110, 36)
(2277262, 5)
(2278452, 39)
(2286184, 3)
(2290060, 3)
(2294537, 5)
(2294758, 14)
(2299221, 3)
(2305402, 26)
(2311859, 9)
(2311940, 1)
(2318165, 3)
(2322253, 5)
(2322996, 28)
(2324007, 9)
(2347026, 4)
(2347511, 7)
(2348583, 18)
(2349794, 37)
(2351135, 1)
(2352889, 29)
(2355669, 4)
(2357913, 10)
(2358227, 15)
(2358819, 8)
(2366393, 14)
(2372258, 38)
(2383243, 23)
(2386186, 1)
(2387783, 8)
(2388109, 17)
(2390970, 22)
(2394624, 44)
(2400236, 6)
(2400386, 21)
(2400674, 6)
(2411425, 34)
(2411518, 1)
(2413005, 32)
(2416470, 4)
(2416526, 2)
(2422337, 2)
(2426398, 1)
(2435988, 2)
(2441597, 29)
(2447564, 1)
(2451262, 2)
(2463330, 14)
(2463506, 6)
(2471545, 2)
(2482152, 14)
(2483045, 35)
(2486246, 26)
(2486389, 34)
(2492138, 6)
(2503041, 29)
(2506100, 2)
(2510843, 13)
(2511178, 2)
(2511373, 28)
(2517432, 4)
(2517687, 34)
(2524614, 13)
(2532514, 5)
(2535357, 12)
(2541593, 17)
(2546898, 13)
(2547107, 41)
(2552824, 3)
(2553559, 11)
(2553742, 38)
(2554579, 3)
(2559201, 36)
(2559982, 9)
(2566840, 29)
(2573599, 8)
(2573726, 18)
(2580153, 6)
(2582251, 23)
(2586735, 5)
(2590777, 32)
(2590895, 4)
(2597388, 8)
(2598567, 6)
(2598718, 11)
(2600943, 1)
(2603799, 48)
(2610057, 7)
(2612846, 23)
(2613013, 21)
(2616009, 7)
(2626363, 1)
(2627951, 3)
(2629714, 6)
(2631181, 7)
(2634916, 7)
(2650367, 3)
(2650525, 11)
(2657840, 13)
(2665027, 34)
(2676997, 33)
(2678348, 4)
(2679994, 1)
(2683940, 37)
(2689524, 9)
(2692925, 34)
(2693256, 46)
(2696191, 33)
(2709981, 2)
(2717480, 8)
(2721340, 2)
(2733953, 8)
(2736961, 38)
(2738725, 19)
(2744939, 8)
(2745461, 14)
(2748100, 5)
(2749623, 7)
(2754643, 36)
(2761562, 1)
(2764034, 17)
(2764152, 43)
(2767425, 28)
(2769051, 22)
(2770320, 9)
(2779371, 2)
(2785783, 2)
(2787749, 18)
(2789746, 49)
(2791986, 52)
(2794043, 10)
(2794963, 20)
(2797229, 4)
(2797967, 39)
(2799415, 6)
(2804763, 21)
(2806135, 6)
(2812440, 3)
(2828828, 48)
(2829289, 3)
(2833901, 13)
(2835306, 20)
(2841392, 10)
(2859318, 23)
(2863758, 26)
(2864260, 3)
(2866792, 9)
(2879795, 1)
(2889273, 22)
(2891664, 44)
(2896009, 3)
(2901038, 7)
(2920985, 1)
(2940087, 51)
(2940515, 31)
(2940893, 1)
(2946469, 33)
(2949607, 5)
(2954516, 7)
(2954783, 14)
(2961288, 2)
(2965038, 8)
(2965118, 37)
(2965403, 26)
(2965710, 36)
(2973799, 18)
(2975769, 7)
(2980959, 38)
(2984364, 8)
(2987717, 48)
(2988280, 4)
(2988563, 32)
(2993008, 1)
(2998467, 26)
(3003100, 1)
(3006846, 4)
(3007202, 40)
(3016769, 14)
(3017228, 2)
(3021693, 28)
(3023574, 4)
(3034648, 2)
(3035156, 47)
(3035330, 2)
(3036532, 11)
(3041136, 28)
(3044450, 1)
(3046552, 1)
(3051566, 9)
(3054941, 12)
(3055634, 5)
(3056012, 6)
(3056855, 3)
(3060341, 37)
(3066134, 1)
(3071598, 25)
(3073042, 43)
(3087148, 22)
(3093145, 1)
(3098337, 12)
(3098665, 47)
(3099146, 4)
(3104651, 4)
(3105164, 22)
(3107228, 3)
(3107295, 21)
(3110100, 4)
(3113815, 12)
(3114113, 6)
(3121515, 5)
(3125437, 17)
(3126168, 6)
(3128310, 9)
(3130985, 45)
(3133794, 1)
(3136881, 12)
(3137955, 2)
(3138820, 15)
(3140801, 21)
(3153261, 25)
(3156966, 1)
(3157573, 5)
(3157744, 1)
(3166566, 4)
(3168481, 50)
(3169098, 2)
(3173168, 50)
(3174267, 9)
(3177158, 7)
(3180645, 18)
(3185576, 1)
(3185816, 10)
(3188529, 1)
(3188818, 6)
(3191925, 47)
(3192581, 13)
(3193190, 1)
(3196838, 17)
(3201480, 7)
(3201869, 11)
(3203016, 1)
(3203360, 43)
(3205546, 1)
(3207115, 6)
(3212117, 24)
(3214496, 44)
(3215900, 23)
(3230334, 10)
(3230805, 9)
(3231981, 44)
(3235239, 37)
(3236330, 20)
(3238396, 3)
(3244049, 5)
(3249490, 15)
(3251999, 13)
(3259192, 3)
(3266095, 12)
(3267823, 1)
(3270337, 45)
(3273858, 45)
(3279531, 18)
(3282641, 32)
(3283085, 12)
(3283616, 10)
(3283976, 35)
(3284586, 53)
(3292945, 13)
(3294790, 1)
(3297057, 1)
(3304655, 12)
(3305522, 22)
(3305812, 11)
(3320409, 56)
(3325188, 13)
(3325432, 43)
(3326860, 21)
(3342278, 1)
(3343612, 1)
(3345166, 35)
(3347786, 14)
(3352477, 20)
(3355785, 45)
(3357385, 40)
(3360740, 12)
(3363889, 13)
(3364799, 29)
(3370302, 48)
(3373758, 4)
(3382679, 2)
(3383375, 23)
(3391752, 8)
(3392863, 54)
(3393203, 19)
(3394322, 39)
(3402439, 43)
(3409491, 3)
(3418252, 4)
(3436101, 5)
(3438731, 1)
(3442117, 19)
(3442414, 23)
(3447732, 6)
(3450826, 7)
(3451057, 12)
(3452910, 6)
(3453524, 50)
(3453720, 4)
(3458283, 2)
(3458486, 56)
(3460515, 4)
(3460930, 10)
(3463508, 30)
(3464093, 1)
(3464328, 26)
(3473112, 7)
(3473305, 11)
(3481068, 31)
(3492420, 46)
(3497803, 10)
(3500158, 7)
(3503589, 3)
(3507611, 6)
(3508073, 1)
(3514549, 45)
(3514735, 8)
(3516597, 22)
(3516939, 49)
(3517636, 29)
(3519789, 38)
(3522112, 41)
(3523847, 3)
(3525131, 2)
(3528591, 2)
(3529222, 6)
(3545139, 23)
(3546263, 2)
(3550015, 38)
(3551576, 32)
(3556956, 33)
(3557718, 3)
(3558084, 3)
(3558485, 1)
(3572938, 47)
(3574856, 25)
(3576029, 3)
(3585278, 42)
(3585435, 31)
(3587932, 59)
(3588133, 23)
(3588359, 1)
(3611932, 32)
(3612176, 30)
(3612577, 20)
(3614761, 17)
(3627247, 35)
(3631643, 33)
(3633369, 27)
(3646691, 7)
(3651068, 12)
(3652430, 37)
(3652589, 57)
(3652970, 29)
(3658094, 1)
(3658725, 18)
(3661173, 33)
(3663726, 1)
(3667505, 28)
(3668513, 2)
(3668916, 20)
(3670892, 34)
(3677139, 56)
(3679199, 41)
(3680896, 8)
(3686658, 3)
(3687943, 1)
(3689786, 10)
(3690750, 31)
(3691097, 13)
(3700224, 12)
(3702327, 2)
(3704208, 4)
(3708945, 62)
(3710614, 23)
(3711431, 56)
(3712732, 27)
(3715667, 6)
(3720608, 33)
(3720895, 38)
(3721167, 57)
(3721717, 42)
(3724818, 3)
(3725058, 5)
(3733760, 11)
(3743586, 39)
(3751823, 14)
(3757582, 12)
(3757706, 18)
(3761210, 1)
(3768553, 10)
(3773524, 48)
(3781551, 3)
(3787731, 43)
(3792884, 1)
(3793235, 66)
(3793803, 66)
(3796916, 6)
(3799612, 1)
(3802250, 35)
(3804951, 6)
(3809856, 3)
(3810943, 26)
(3816744, 30)
(3820978, 29)
(3832130, 3)
(3838749, 16)
(3839020, 5)
(3843009, 17)
(3843470, 25)
(3843726, 9)
(3857952, 36)
(3869529, 32)
(3869857, 1)
(3877629, 4)
(3889109, 55)
(3889963, 4)
(3891121, 13)
(3894009, 2)
(3914607, 2)
(3931025, 50)
(3938808, 57)
(3939051, 17)
(3940868, 36)
(3947809, 7)
(3956276, 44)
(3956628, 10)
(3957857, 11)
(3962897, 48)
(3967355, 46)
(3967573, 28)
(3968550, 29)
(3978921, 13)
(3979132, 35)
(3991393, 23)
(3995175, 41)
(4004695, 8)
(4007080, 1)
(4009882, 1)
(4012296, 2)
(4015314, 10)
(4024627, 34)
(4026827, 1)
(4027286, 2)
(4028622, 1)
(4036610, 41)
(4044306, 20)
(4045856, 28)
(4047209, 33)
(4059222, 26)
(4059433, 21)
(4062311, 5)
(4064303, 43)
(4075511, 3)
(4075828, 10)
(4084722, 6)
(4086299, 6)
(4092271, 19)
(4094749, 31)
(4101843, 7)
(4108950, 3)
(4110595, 12)
(4129478, 13)
(4130662, 2)
(4138103, 62)
(4145166, 4)
(4146314, 9)
(4147534, 2)
(4149711, 6)
(4149844, 32)
(4152153, 1)
(4152960, 21)
(4155421, 41)
(4159624, 22)
(4159818, 33)
(4166025, 40)
(4166220, 17)
(4169739, 22)
(4174127, 6)
(4175433, 9)
(4175887, 3)
(4179728, 57)
(4180016, 11)
(4190175, 12)
(4191327, 31)
(4191559, 18)
(4196352, 73)
(4203519, 44)
(4204156, 15)
(4206411, 59)
(4210093, 47)
(4210251, 42)
(4215650, 15)
(4216217, 3)
(4224088, 21)
(4225314, 15)
(4231113, 1)
(4232080, 8)
(4242070, 28)
(4242746, 9)
(4243011, 19)
(4252757, 2)
(4264363, 41)
(4269375, 16)
(4270212, 1)
(4275216, 7)
(4287454, 57)
(4288943, 4)
(4291515, 9)
(4294076, 10)
(4295740, 22)
(4302068, 43)
(4302208, 5)
(4302803, 1)
(4305605, 2)
(4306425, 4)
(4306656, 24)
(4306880, 12)
(4309983, 26)
(4315139, 33)
(4321753, 39)
(4329918, 7)
(4333799, 24)
(4342206, 5)
(4344988, 38)
(4352247, 3)
(4352401, 53)
(4352575, 2)
(4352967, 8)
(4369732, 16)
(4371180, 5)
(4406436, 61)
(4408698, 18)
(4410615, 39)
(4413524, 56)
(4413765, 33)
(4416525, 4)
(4417343, 6)
(4428135, 6)
(4431995, 31)
(4434675, 56)
(4437175, 35)
(4439098, 14)
(4440940, 33)
(4445577, 35)
(4449120, 3)
(4454527, 1)
(4460504, 63)
(4462773, 12)
(4475759, 6)
(4481082, 4)
(4483237, 17)
(4486723, 14)
(4488309, 33)
(4492439, 43)
(4493216, 50)
(4504877, 5)
(4505093, 17)
(4505335, 11)
(4509682, 26)
(4517493, 19)
(4523085, 5)
(4527515, 2)
(4530861, 8)
(4532113, 7)
(4536741, 1)
(4545630, 60)
(4550700, 27)
(4550939, 4)
(4552878, 8)
(4557147, 56)
(4561994, 7)
(4571426, 52)
(4577337, 4)
(4578228, 38)
(4582573, 29)
(4583579, 69)
(4584059, 29)
(4589624, 27)
(4593668, 42)
(4597191, 10)
(4597502, 3)
(4600896, 5)
(4601582, 28)
(4608061, 8)
(4608325, 8)
(4611024, 1)
(4613626, 30)
(4613865, 8)
(4619928, 3)
(4622933, 12)
(4623492, 31)
(4630597, 13)
(4645939, 23)
(4650489, 50)
(4651780, 8)
(4651961, 7)
(4659032, 39)
(4662987, 27)
(4663591, 51)
(4665558, 5)
(4665794, 3)
(4666642, 65)
(4667046, 46)
(4667805, 17)
(4673621, 28)
(4679625, 9)
(4680333, 4)
(4682850, 34)
(4684652, 72)
(4684852, 3)
(4685473, 16)
(4688959, 3)
(4689135, 1)
(4690178, 22)
(4695419, 7)
(4698767, 87)
(4699493, 5)
(4704856, 56)
(4705047, 32)
(4711521, 30)
(4716267, 44)
(4717120, 66)
(4721631, 3)
(4722156, 35)
(4728653, 25)
(4734807, 18)
(4740657, 4)
(4751021, 53)
(4754829, 12)
(4756927, 5)
(4773718, 72)
(4778188, 64)
(4778940, 10)
(4779270, 4)
(4779617, 6)
(4787629, 9)
(4791845, 22)
(4802553, 8)
(4804678, 5)
(4807238, 35)
(4807601, 59)
(4809460, 64)
(4820354, 37)
(4824243, 3)
(4824410, 34)
(4824898, 25)
(4827656, 1)
(4829851, 20)
(4830512, 9)
(4834953, 18)
(4835324, 6)
(4842905, 6)
(4846933, 27)
(4850763, 27)
(4859223, 2)
(4864006, 22)
(4865035, 8)
(4879644, 68)
(4891772, 57)
(4893787, 53)
(4895140, 20)
(4895962, 50)
(4897631, 19)
(4902607, 52)
(4904466, 27)
(4905666, 1)
(4912277, 25)
(4917841, 3)
(4924278, 6)
(4927509, 60)
(4930893, 49)
(4931769, 23)
(4932980, 1)
(4934182, 37)
(4944840, 66)
(4945854, 2)
(4946321, 5)
(4965725, 3)
(4967181, 4)
(4968035, 5)
(4975263, 8)
(4979295, 20)
